-0.01 ;-0.03 ;1.01 ;-22.05 ;-61.82  ;1889.62
-0.01 ;-0.03 ;1.01 ;-22.06 ;-61.85  ;1890.64
-0.01 ;-0.03 ;1.01 ;-22.07 ;-61.89  ;1891.65
-0.01 ;-0.03 ;1.01 ;-22.07 ;-61.92  ;1892.66
-0.01 ;-0.03 ;1.01 ;-22.08 ;-61.95  ;1893.68
-0.01 ;-0.03 ;1.01 ;-22.08 ;-61.98  ;1894.69
-0.01 ;-0.03 ;1.01 ;-22.09 ;-62.01  ;1895.70
-0.01 ;-0.03 ;1.01 ;-22.10 ;-62.04  ;1896.71
-0.01 ;-0.03 ;1.01 ;-22.10 ;-62.08  ;1897.73
-0.01 ;-0.03 ;1.01 ;-22.11 ;-62.11  ;1898.74
-0.01 ;-0.03 ;1.01 ;-22.11 ;-62.14  ;1899.75
-0.00 ;-0.03 ;1.01 ;-22.12 ;-62.17  ;1900.76
-0.01 ;-0.03 ;1.01 ;-22.12 ;-62.20  ;1901.78
-0.01 ;-0.03 ;1.01 ;-22.13 ;-62.24  ;1902.79
-0.01 ;-0.03 ;1.01 ;-22.13 ;-62.27  ;1903.80
-0.01 ;-0.03 ;1.01 ;-22.14 ;-62.30  ;1904.82
-0.01 ;-0.03 ;1.01 ;-22.15 ;-62.33  ;1905.83
-0.01 ;-0.03 ;1.01 ;-22.15 ;-62.37  ;1906.84
-0.01 ;-0.03 ;1.01 ;-22.16 ;-62.40  ;1907.86
-0.01 ;-0.03 ;1.01 ;-22.16 ;-62.43  ;1908.87
-0.01 ;-0.03 ;1.01 ;-22.17 ;-62.46  ;1909.88
-0.01 ;-0.03 ;1.01 ;-22.17 ;-62.49  ;1910.89
-0.01 ;-0.03 ;1.01 ;-22.18 ;-62.53  ;1911.90
-0.01 ;-0.03 ;1.01 ;-22.18 ;-62.56  ;1912.92
-0.01 ;-0.03 ;1.01 ;-22.19 ;-62.59  ;1913.93
-0.01 ;-0.03 ;1.01 ;-22.20 ;-62.62  ;1914.94
-0.01 ;-0.03 ;1.01 ;-22.20 ;-62.66  ;1915.96
-0.01 ;-0.03 ;1.01 ;-22.21 ;-62.69  ;1916.97
-0.01 ;-0.03 ;1.01 ;-22.21 ;-62.72  ;1917.98
-0.01 ;-0.03 ;1.01 ;-22.22 ;-62.75  ;1919.00
-0.01 ;-0.03 ;1.01 ;-22.23 ;-62.79  ;1920.01
-0.01 ;-0.03 ;1.01 ;-22.23 ;-62.82  ;1921.02
-0.01 ;-0.03 ;1.01 ;-22.24 ;-62.85  ;1922.04
-0.01 ;-0.03 ;1.01 ;-22.24 ;-62.88  ;1923.05
-0.01 ;-0.03 ;1.01 ;-22.25 ;-62.91  ;1924.06
-0.01 ;-0.03 ;1.01 ;-22.25 ;-62.94  ;1925.07
